03000,ARIZONA,APACHE.............,0.0165,597.75,666.30,692.29,M,704.35,716.25,M,,,
03010,ARIZONA,COCHISE............,0.0286,557.94,666.30,692.29,M,704.35,716.25,M,,,
03020,ARIZONA,COCONINO...........,0.0119,619.78,666.30,692.29,M,704.35,716.25,M,,,
03030,ARIZONA,GILA...............,0.0212,645.63,669.07,695.16,M,707.27,719.22,M,,,
03040,ARIZONA,GRAHAM.............,0.0254,515.22,666.30,692.29,M,704.35,716.25,M,,,
03050,ARIZONA,GREENLEE...........,0.0228,546.53,666.30,692.29,M,704.35,716.25,M,,,
03055,ARIZONA,LA PAZ.............,0.0158,641.79,666.30,692.29,M,704.35,716.25,M,,,
03060,ARIZONA,MARICOPA...........,0.0239,653.39,736.41,765.13,M,778.46,791.62,M,,,
03070,ARIZONA,MOHAVE.............,0.0133,661.00,736.41,765.13,M,778.46,791.62,M,,,
03080,ARIZONA,NAVAJO.............,0.0257,601.72,666.30,692.29,M,704.35,716.25,M,,,
03090,ARIZONA,PIMA...............,0.0318,613.58,736.41,765.13,M,778.46,791.62,M,,,
03100,ARIZONA,PINAL..............,0.0161,684.61,736.41,765.13,M,778.46,791.62,M,,,
03110,ARIZONA,SANTA CRUZ.........,0.0185,512.23,666.30,692.29,M,704.35,716.25,M,,,
03120,ARIZONA,YAVAPAI............,0.0141,562.13,666.30,692.29,M,704.35,716.25,M,,,
03130,ARIZONA,YUMA...............,0.0158,641.79,666.30,692.29,M,704.35,716.25,M,,,
04000,ARKANSAS,ARKANSAS...........,0.0086,654.40,666.30,692.29,M,704.35,716.25,M,,,
04010,ARKANSAS,ASHLEY.............,0.0121,678.36,742.67,771.63,M,785.08,798.35,M,,,
04020,ARKANSAS,BAXTER.............,0.0052,609.55,666.30,692.29,M,704.35,716.25,M,,,
04030,ARKANSAS,BENTON,0.0065,569.98,736.41,765.13,M,778.46,791.62,M,,,
04040,ARKANSAS,BOONE..............,0.0113,569.79,666.30,692.29,M,704.35,716.25,M,,,
04050,ARKANSAS,BRADLEY............,0.0096,674.16,816.90,848.76,M,863.54,878.13,M,,,
04060,ARKANSAS,CALHOUN............,0.0118,641.89,666.30,692.29,M,704.35,716.25,M,,,
04070,ARKANSAS,CARROLL............,0.0104,529.67,666.30,692.29,M,704.35,716.25,M,,,
04080,ARKANSAS,CHICOT.............,0.0100,700.42,730.26,758.74,M,771.96,785.01,M,,,
04090,ARKANSAS,CLARK..............,0.0060,630.72,666.30,692.29,M,704.35,716.25,M,,,
04100,ARKANSAS,CLAY...............,0.0086,688.01,706.02,733.55,M,746.33,758.94,M,,,
04110,ARKANSAS,CLEBURNE...........,0.0098,647.44,666.30,692.29,M,704.35,716.25,M,,,
04120,ARKANSAS,CLEVELAND..........,0.0091,616.59,666.30,692.29,M,704.35,716.25,M,,,
04130,ARKANSAS,COLUMBIA...........,0.0124,635.38,666.30,692.29,M,704.35,716.25,M,,,
04140,ARKANSAS,CONWAY.............,0.0088,607.65,666.30,692.29,M,704.35,716.25,M,,,
04150,ARKANSAS,CRAIGHEAD..........,0.0094,620.87,666.30,692.29,M,704.35,716.25,M,,,
04160,ARKANSAS,CRAWFORD...........,0.0058,606.89,736.41,765.13,M,778.46,791.62,M,,,
04170,ARKANSAS,CRITTENDEN.........,0.0138,675.28,744.30,773.33,M,786.80,800.10,M,,,
04180,ARKANSAS,CROSS..............,0.0127,634.66,666.30,692.29,M,704.35,716.25,M,,,
04190,ARKANSAS,DALLAS.............,0.0124,649.01,711.00,738.73,M,751.60,764.30,M,,,
04200,ARKANSAS,DESHA..............,0.0175,673.86,685.43,712.16,M,724.57,736.82,M,,,
04210,ARKANSAS,DREW...............,0.0098,683.94,705.02,732.52,M,745.28,757.88,M,,,
04220,ARKANSAS,FAULKNER...........,0.0092,636.69,736.41,765.13,M,778.46,791.62,M,,,
04230,ARKANSAS,FRANKLIN...........,0.0053,553.68,736.41,765.13,M,778.46,791.62,M,,,
04240,ARKANSAS,FULTON.............,0.0083,559.63,666.30,692.29,M,704.35,716.25,M,,,
04250,ARKANSAS,GARLAND............,0.0052,652.76,670.16,696.30,M,708.43,720.40,M,,,
04260,ARKANSAS,GRANT..............,0.0150,685.97,736.41,765.13,M,778.46,791.62,M,,,
04270,ARKANSAS,GREENE.............,0.0073,631.74,666.30,692.29,M,704.35,716.25,M,,,
04280,ARKANSAS,HEMPSTEAD..........,0.0078,657.51,695.43,722.55,M,735.14,747.56,M,,,
04290,ARKANSAS,HOT SPRING.........,0.0044,680.89,680.89,707.44,S,719.77,731.93,M,,,
04300,ARKANSAS,HOWARD.............,0.0060,606.13,712.26,740.04,M,752.93,765.65,M,,,
04310,ARKANSAS,INDEPENDENCE.......,0.0113,659.88,682.57,709.19,M,721.54,733.73,M,,,
04320,ARKANSAS,IZARD..............,0.0085,626.61,666.30,692.29,M,704.35,716.25,M,,,
04330,ARKANSAS,JACKSON............,0.0087,753.60,758.43,788.01,M,801.74,815.29,M,,,
04340,ARKANSAS,JEFFERSON..........,0.0136,577.95,666.30,692.29,M,704.35,716.25,M,,,
04350,ARKANSAS,JOHNSON............,0.0064,579.77,666.30,692.29,M,704.35,716.25,M,,,
04360,ARKANSAS,LAFAYETTE..........,0.0083,659.44,674.54,700.85,M,713.06,725.11,M,,,
04370,ARKANSAS,LAWRENCE...........,0.0076,631.27,666.30,692.29,M,704.35,716.25,M,,,
04380,ARKANSAS,LEE................,0.0284,556.34,666.30,692.29,M,704.35,716.25,M,,,
04390,ARKANSAS,LINCOLN............,0.0100,580.26,666.30,692.29,M,704.35,716.25,M,,,
04400,ARKANSAS,LITTLE RIVER.......,0.0113,734.58,756.76,786.27,M,799.97,813.49,M,,,
04410,ARKANSAS,LOGAN..............,0.0035,573.26,666.30,692.29,M,704.35,716.25,M,,,
04420,ARKANSAS,LONOKE.............,0.0122,658.26,736.41,765.13,M,778.46,791.62,M,,,
04430,ARKANSAS,MADISON............,0.0106,483.58,736.41,765.13,M,778.46,791.62,M,,,
04440,ARKANSAS,MARION.............,0.0064,570.43,666.30,692.29,M,704.35,716.25,M,,,
04450,ARKANSAS,MILLER.............,0.0090,675.50,782.85,813.38,M,827.55,841.54,M,,,
04460,ARKANSAS,MISSISSIPPI........,0.0168,631.53,666.30,692.29,M,704.35,716.25,M,,,
04470,ARKANSAS,MONROE.............,0.0089,615.01,666.30,692.29,M,704.35,716.25,M,,,
04480,ARKANSAS,MONTGOMERY.........,0.0054,602.59,703.38,730.81,M,743.54,756.11,M,,,
04490,ARKANSAS,NEVADA.............,0.0136,663.48,715.50,743.40,M,756.36,769.14,M,,,
04500,ARKANSAS,NEWTON.............,0.0225,501.37,666.30,692.29,M,704.35,716.25,M,,,
04510,ARKANSAS,OUACHITA...........,0.0080,590.45,666.30,692.29,M,704.35,716.25,M,,,
04520,ARKANSAS,PERRY..............,0.0089,619.21,736.41,765.13,M,778.46,791.62,M,,,
04530,ARKANSAS,PHILLIPS...........,0.0273,607.86,666.30,692.29,M,704.35,716.25,M,,,
04540,ARKANSAS,PIKE...............,0.0062,627.44,666.30,692.29,M,704.35,716.25,M,,,
04550,ARKANSAS,POINSETT...........,0.0128,627.44,666.30,692.29,M,704.35,716.25,M,,,
04560,ARKANSAS,POLK...............,0.0046,604.23,666.30,692.29,M,704.35,716.25,M,,,
04570,ARKANSAS,POPE...............,0.0075,601.41,666.30,692.29,M,704.35,716.25,M,,,
04580,ARKANSAS,PRAIRIE............,0.0133,662.00,666.30,692.29,M,704.35,716.25,M,,,
04590,ARKANSAS,PULASKI............,0.0158,679.46,736.41,765.13,M,778.46,791.62,M,,,
04600,ARKANSAS,RANDOLPH...........,0.0095,583.67,666.30,692.29,M,704.35,716.25,M,,,
04610,ARKANSAS,ST FRANCIS.........,0.0195,611.53,666.30,692.29,M,704.35,716.25,M,,,
04620,ARKANSAS,SALINE.............,0.0088,709.24,736.41,765.13,M,778.46,791.62,M,,,
04630,ARKANSAS,SCOTT..............,0.0029,528.64,666.30,692.29,M,704.35,716.25,M,,,
04640,ARKANSAS,SEARCY.............,0.0102,512.77,666.30,692.29,M,704.35,716.25,M,,,
04650,ARKANSAS,SEBASTIAN..........,0.0067,605.01,736.41,765.13,M,778.46,791.62,M,,,
04660,ARKANSAS,SEVIER.............,0.0068,673.31,721.75,749.90,M,762.96,775.85,M,,,
04670,ARKANSAS,SHARP..............,0.0054,628.65,666.30,692.29,M,704.35,716.25,M,,,
04680,ARKANSAS,STONE..............,0.0169,615.47,666.30,692.29,M,704.35,716.25,M,,,
04690,ARKANSAS,UNION..............,0.0169,624.54,666.30,692.29,M,704.35,716.25,M,,,
04700,ARKANSAS,VAN BUREN..........,0.0093,595.41,666.30,692.29,M,704.35,716.25,M,,,
04710,ARKANSAS,WASHINGTON.........,0.0097,560.10,736.41,765.13,M,778.46,791.62,M,,,
04720,ARKANSAS,WHITE..............,0.0048,643.59,666.30,692.29,M,704.35,716.25,M,,,
04730,ARKANSAS,WOODRUFF...........,0.0136,684.20,746.47,775.58,M,789.09,802.43,M,,,
04740,ARKANSAS,YELL...............,0.0088,659.46,699.32,726.59,M,739.25,751.74,M,,,
05000,CALIFORNIA,ALAMEDA,0.0186,743.53,846.33,879.34,M,894.66,909.78,M,,,
05010,CALIFORNIA,ALPINE.............,0.0224,759.25,1231.11,1279.12,M,1301.41,1323.40,M,,,
05020,CALIFORNIA,AMADOR.............,0.0232,628.56,733.13,761.72,M,774.99,788.09,M,,,
05030,CALIFORNIA,BUTTE..............,0.0092,629.56,700.56,727.88,M,740.56,753.08,M,,,
05040,CALIFORNIA,CALAVERAS..........,0.0128,695.97,806.92,838.39,M,853.00,867.42,M,,,
05050,CALIFORNIA,COLUSA.............,0.0172,662.60,729.54,757.99,M,771.20,784.23,M,,,
05060,CALIFORNIA,CONTRA COSTA,0.0135,766.49,894.90,929.80,M,946.00,961.99,M,,,
05070,CALIFORNIA,DEL NORTE..........,0.0039,574.11,695.24,722.35,M,734.94,747.36,M,,,
05080,CALIFORNIA,ELDORADO,0.0192,620.18,736.41,765.13,M,778.46,791.62,M,,,
05090,CALIFORNIA,FRESNO.............,0.0139,565.56,736.41,765.13,M,778.46,791.62,M,,,
05100,CALIFORNIA,GLENN..............,0.0133,644.59,672.35,698.57,M,710.74,722.75,M,,,
05110,CALIFORNIA,HUMBOLDT...........,0.0118,597.05,703.92,731.37,M,744.11,756.69,M,,,
05120,CALIFORNIA,IMPERIAL...........,0.0110,615.43,681.73,708.32,M,720.66,732.84,M,,,
05130,CALIFORNIA,INYO...............,0.0106,707.67,707.67,735.27,S,748.08,760.72,M,,,
05140,CALIFORNIA,KERN...............,0.0131,672.27,736.41,765.13,M,778.46,791.62,M,,,
05150,CALIFORNIA,KINGS..............,0.0082,606.00,689.20,716.08,M,728.55,740.86,M,,,
05160,CALIFORNIA,LAKE...............,0.0117,734.98,848.92,882.03,M,897.39,912.56,M,,,
05170,CALIFORNIA,LASSEN.............,0.0104,691.02,698.49,725.73,M,738.37,750.85,M,,,
05200,CALIFORNIA,LOS ANGELES........,0.0242,846.24,872.36,906.38,M,922.17,937.75,M,,,
05210,CALIFORNIA,LOS ANGELES........,0.0242,846.24,872.36,906.38,M,922.17,937.75,M,,,
05300,CALIFORNIA,MADERA.............,0.0098,580.11,736.41,765.13,M,778.46,791.62,M,,,
05310,CALIFORNIA,MARIN,0.0218,737.74,772.25,802.37,M,816.35,830.15,M,,,
05320,CALIFORNIA,MARIPOSA...........,0.0154,667.18,741.01,769.91,M,783.32,796.56,M,,,
05330,CALIFORNIA,MENDOCINO..........,0.0205,635.60,712.56,740.35,M,753.25,765.98,M,,,
05340,CALIFORNIA,MERCED.............,0.0208,626.82,688.64,715.50,M,727.96,740.26,M,,,
05350,CALIFORNIA,MODOC..............,0.0133,612.03,726.43,754.76,M,767.91,780.89,M,,,
05360,CALIFORNIA,MONO...............,0.0133,753.11,805.74,837.16,M,851.75,866.14,M,,,
05370,CALIFORNIA,MONTEREY...........,0.0249,729.14,771.26,801.34,M,815.30,829.08,M,,,
05380,CALIFORNIA,NAPA...............,0.0069,725.59,873.89,907.97,M,923.79,939.40,M,,,
05390,CALIFORNIA,NEVADA.............,0.0205,632.62,692.91,719.93,M,732.48,744.86,M,,,
05400,CALIFORNIA,ORANGE.............,0.0130,786.25,815.13,846.92,M,861.67,876.23,M,,,
05410,CALIFORNIA,PLACER.............,0.0144,589.89,743.36,772.35,M,785.81,799.09,M,,,
05420,CALIFORNIA,PLUMAS.............,0.0064,741.09,801.32,832.57,M,847.08,861.40,M,,,
05430,CALIFORNIA,RIVERSIDE..........,0.0153,737.94,813.89,845.63,M,860.36,874.90,M,,,
05440,CALIFORNIA,SACRAMENTO.........,0.0338,576.91,736.41,765.13,M,778.46,791.62,M,,,
05450,CALIFORNIA,SAN BENITO.........,0.0184,668.12,763.12,792.88,M,806.69,820.32,M,,,
05460,CALIFORNIA,SAN BERNARDINO.....,0.0218,722.47,805.70,837.12,M,851.71,866.10,M,,,
05470,CALIFORNIA,SAN DIEGO..........,0.0204,689.04,758.92,788.52,M,802.25,815.81,M,,,
05480,CALIFORNIA,SAN FRANCISCO,0.0724,637.27,783.84,814.41,M,828.60,842.60,M,,,
05490,CALIFORNIA,SAN JOAQUIN........,0.0135,607.02,736.41,765.13,M,778.46,791.62,M,,,
05500,CALIFORNIA,SAN LUIS OBISPO....,0.0093,634.67,667.86,693.91,M,705.99,717.92,M,,,
05510,CALIFORNIA,SAN MATEO,0.0392,677.43,736.41,765.13,M,778.46,791.62,M,,,
05520,CALIFORNIA,SANTA BARBARA,0.0171,591.15,736.41,765.13,M,778.46,791.62,M,,,
05530,CALIFORNIA,SANTA CLARA........,0.0383,656.71,769.87,799.89,M,813.83,827.58,M,,,
05540,CALIFORNIA,SANTA CRUZ,0.0168,655.02,736.41,765.13,M,778.46,791.62,M,,,
05550,CALIFORNIA,SHASTA.............,0.0207,805.09,892.70,927.52,M,943.67,959.62,M,,,
05560,CALIFORNIA,SIERRA.............,0.0108,616.82,709.48,737.15,M,749.99,762.66,M,,,
05570,CALIFORNIA,SISKIYOU...........,0.0154,638.06,694.15,721.22,M,733.79,746.19,M,,,
05580,CALIFORNIA,SOLANO.............,0.0196,603.43,794.11,825.08,M,839.45,853.64,M,,,
05590,CALIFORNIA,SONOMA.............,0.0165,638.41,736.41,765.13,M,778.46,791.62,M,,,
05600,CALIFORNIA,STANISLAUS.........,0.0133,745.63,808.05,839.56,M,854.19,868.63,M,,,
05610,CALIFORNIA,SUTTER.............,0.0102,631.86,682.27,708.88,M,721.23,733.42,M,,,
05620,CALIFORNIA,TEHAMA.............,0.0093,675.81,717.10,745.07,M,758.05,770.86,M,,,
05630,CALIFORNIA,TRINITY............,0.0140,746.67,791.07,821.92,M,836.24,850.37,M,,,
05640,CALIFORNIA,TULARE.............,0.0077,600.19,736.41,765.13,M,778.46,791.62,M,,,
05650,CALIFORNIA,TUOLUMNE...........,0.0162,673.31,717.80,745.79,M,758.79,771.61,M,,,
05660,CALIFORNIA,VENTURA............,0.0126,722.11,789.11,819.89,M,834.17,848.27,M,,,
05670,CALIFORNIA,YOLO...............,0.0207,538.88,736.41,765.13,M,778.46,791.62,M,,,
05680,CALIFORNIA,YUBA...............,0.0112,641.92,731.59,760.12,M,773.36,786.43,M,,,
06000,COLORADO,ADAMS..............,0.0404,666.08,757.23,786.76,M,800.47,814.00,M,,,
06010,COLORADO,ALAMOSA............,0.0215,543.54,666.30,692.29,M,704.35,716.25,M,,,
06020,COLORADO,ARAPAHOE...........,0.0298,674.05,736.41,765.13,M,778.46,791.62,M,,,
06030,COLORADO,ARCHULETA..........,0.0086,551.06,666.30,692.29,M,704.35,716.25,M,,,
06040,COLORADO,BACA...............,0.0155,686.57,726.61,754.95,M,768.10,781.08,M,,,
06050,COLORADO,BENT...............,0.0151,547.57,666.30,692.29,M,704.35,716.25,M,,,
06060,COLORADO,BOULDER............,0.0128,676.53,736.41,765.13,M,778.46,791.62,M,,,
06064,COLORADO,BROOMFIELD.........,0.0128,676.53,736.41,765.13,M,778.46,791.62,M,,,
06070,COLORADO,CHAFFEE............,0.0148,561.75,666.30,692.29,M,704.35,716.25,M,,,
06080,COLORADO,CHEYENNE...........,0.0114,713.02,713.02,740.83,S,753.73,766.47,M,,,
06090,COLORADO,CLEAR CREEK........,0.0231,672.51,739.49,768.33,M,781.71,794.92,M,,,
06100,COLORADO,CONEJOS............,0.0237,588.43,666.30,692.29,M,704.35,716.25,M,,,
06110,COLORADO,COSTILLA...........,0.0140,591.04,666.30,692.29,M,704.35,716.25,M,,,
06120,COLORADO,CROWLEY............,0.0145,560.48,666.30,692.29,M,704.35,716.25,M,,,
06130,COLORADO,CUSTER.............,0.0140,539.35,666.30,692.29,M,704.35,716.25,M,,,
06140,COLORADO,DELTA..............,0.0139,723.77,796.39,827.45,M,841.86,856.09,M,,,
06150,COLORADO,DENVER.............,0.0555,662.81,742.04,770.98,M,784.41,797.67,M,,,
